id,conversation,question_id,model_name,time,mt,exp,nll,N100,N150,N200,N250,N300,N350,N400,word_speed,line_speed,pixel_speed,saccade,fft,rrt,tft,skip_rate,fixation_time
414,1,98,claude-v1,35490,1.0,1.5,232.9629578390013,62,21,4,2,1,1,1,473.2,5070.0,2.718791558671389,193,215.8,547.8000000000001,265.6,0.1866666666666666,36533.333333333314
414,2,98,gpt-3.5-turbo,40758,2.0,1.5,166.47042290137324,61,26,9,1,1,0,0,543.44,6793.0,2.8040767640952846,243,249.00000000000003,730.4000000000001,249.00000000000003,0.2933333333333333,30066.666666666664
415,1,95,llama-13b,30254,1.0,1.0,139.92003148794174,63,29,15,13,12,6,4,889.8235294117648,7563.5,4.384806538504032,135,116.20000000000002,381.8,498.00000000000006,0.1470588235294117,27233.33333333333
415,2,95,gpt-3.5-turbo,24160,2.0,2.0,172.07333434966858,41,20,8,5,4,2,2,514.0425531914893,6040.0,3.063323336349057,107,149.4,763.6,498.00000000000006,0.3191489361702128,22016.66666666667
416,1,95,llama-13b,10350,1.0,1.0,139.92003148794174,27,16,9,4,2,2,2,304.4117647058824,2587.5,1.312309459073375,55,149.4,514.6,680.6,0.3829787234042553,17116.666666666668
416,2,95,gpt-3.5-turbo,20022,2.0,2.0,172.07333434966858,33,12,4,2,2,1,1,426.0,5005.5,2.9018508796829416,121,697.2,979.4,282.20000000000005,0.2941176470588235,8733.333333333334
417,1,98,claude-v1,27974,2.0,1.75,232.9629578390013,54,18,5,0,0,0,0,372.9866666666667,3996.285714285714,4.052074145246659,149,249.00000000000003,232.40000000000003,481.4,0.275,14966.666666666668
417,2,98,alpaca-13b,17701,1.0,1.25,112.62208121956792,32,13,7,3,2,1,0,442.525,5900.333333333333,1.2177968202868306,96,332.0,166.0,298.8,0.3466666666666667,23683.333333333336
418,1,92,vicuna-13b-v1.2,33621,1.5,1.5,148.34472853916668,60,27,13,3,0,0,0,466.9583333333333,4803.0,1.98695768259766,207,315.40000000000003,116.20000000000002,315.40000000000003,0.3614457831325301,24483.333333333325
418,2,92,gpt-3.5-turbo,30699,1.5,1.5,125.40418524416702,67,26,10,4,2,0,0,369.86746987951807,3837.375,2.1275488309227786,194,747.0000000000001,265.6,99.6,0.3611111111111111,25949.99999999998
419,1,92,gpt-3.5-turbo,26306,1.0,1.75,125.40416362351344,55,23,10,5,3,2,0,316.9397590361445,3288.25,1.9201876209705715,148,199.2,946.2,116.20000000000002,0.1884057971014492,31900.000000000004
419,2,92,claude-v1,36282,2.0,1.25,184.74166885997693,73,24,10,8,5,3,2,525.8260869565217,6047.0,2.1442193462421786,216,116.20000000000002,298.8,431.6,0.4216867469879518,22616.666666666668
420,1,92,gpt-3.5-turbo,27804,1.0,1.5,125.40418524416702,55,26,8,2,1,1,0,334.9879518072289,3475.5,1.926915133879831,147,132.8,232.40000000000003,149.4,0.3194444444444444,19266.666666666664
420,2,92,vicuna-13b-v1.2,22834,2.0,1.5,148.34474092587334,54,26,11,1,0,0,0,317.1388888888889,3262.0,1.3494599126865636,155,249.00000000000003,282.20000000000005,182.6,0.4457831325301205,24900.0
421,1,98,llama-13b,16331,1.0,1.75,135.4435255806893,19,2,2,0,0,0,0,480.3235294117647,5443.666666666667,1.1235432954129274,81,232.40000000000003,846.6,630.8000000000001,0.2933333333333333,39949.99999999999
421,2,98,claude-v1,45900,2.0,1.25,232.9629578390013,56,17,6,4,3,2,1,612.0,6557.142857142857,7.09010349760954,181,116.20000000000002,647.4000000000001,398.4,0.3235294117647059,15133.333333333332
425,1,100,vicuna-13b-v1.2,38590,1.0,1.75,152.01752782992844,49,17,7,3,2,1,0,454.0,6431.666666666667,3.112206625827488,169,199.2,398.4,564.4000000000001,0.4268292682926829,29150.0
425,2,100,alpaca-13b,30875,2.0,1.25,172.68096376792528,45,15,7,6,4,2,1,376.5243902439024,5145.833333333333,2.2577464656533084,120,332.0,199.2,199.2,0.2823529411764706,36366.66666666666
426,1,102,gpt-4,42481,1.5,1.25,130.4684725914849,80,38,16,8,6,3,3,1117.921052631579,10620.25,5.950501280074892,175,348.6,332.0,680.6,0.0526315789473684,37566.66666666667
426,2,102,vicuna-13b-v1.2,31780,1.5,1.75,171.8923620871501,71,28,13,6,2,0,0,407.4358974358975,4540.0,2.116887188521542,158,332.0,1162.0,448.2000000000001,0.4487179487179487,29616.66666666666
427,1,92,gpt-3.5-turbo,41423,1.0,1.75,125.40418524416702,71,33,15,9,7,4,2,499.0722891566265,5177.875,2.4480458072705407,163,215.8,249.00000000000003,215.8,0.3493975903614458,35799.999999999985
427,2,92,vicuna-13b-v1.2,45235,2.0,1.25,148.34474092587334,61,27,10,2,1,0,0,628.2638888888889,6462.142857142857,3.134944830997488,180,415.00000000000006,315.40000000000003,730.4000000000001,0.3888888888888889,42516.66666666667
428,1,158,gpt-3.5-turbo,31594,2.0,1.75,125.51320200337796,55,24,11,5,1,1,0,390.04938271604937,3949.25,2.235756592168139,119,182.6,713.8000000000001,448.2000000000001,0.3382352941176471,34650.00000000001
428,2,158,alpaca-13b,37018,1.0,1.25,138.09870785800013,59,24,8,2,2,0,0,544.3823529411765,5288.285714285715,2.1227838610400505,144,365.2000000000001,481.4,365.2000000000001,0.4691358024691358,22350.0
429,1,100,gpt-3.5-turbo,41792,2.0,1.25,127.155161358678,63,22,4,2,0,0,0,503.51807228915663,5970.285714285715,4.357695339645796,194,398.4,3203.8,365.2000000000001,0.4909090909090909,23083.333333333325
429,2,100,claude-v1,25458,1.0,1.75,176.37208183063194,53,19,10,4,3,1,1,462.8727272727273,5091.6,1.821099269845518,119,116.20000000000002,265.6,597.6,0.3855421686746988,38366.66666666667
430,1,92,claude-v1,44402,2.0,1.0,312.79447084094863,70,28,10,2,1,0,0,467.38947368421054,5550.25,2.4484674403288813,183,381.8,381.8,464.80000000000007,0.4210526315789473,41599.99999999999
430,2,92,vicuna-13b-v1.2,16471,1.0,2.0,109.2388231207151,32,13,3,1,0,0,0,411.775,5490.333333333333,2.5767833111256846,74,315.40000000000003,199.2,381.8,0.375,14966.666666666668
434,1,92,gpt-3.5-turbo,18205,1.0,1.5,90.45901504100766,25,9,4,1,0,0,0,455.125,6068.333333333333,2.463745478484121,82,614.2,298.8,913.0,0.4358974358974359,13700.000000000002
434,2,92,gpt-4,15358,2.0,1.5,123.3931703424314,34,18,6,3,1,0,0,393.79487179487177,3839.5,2.202470691756693,71,215.8,166.0,215.8,0.4,16750.0
451,1,92,gpt-3.5-turbo,15621,1.0,1.5,125.40418524416702,58,25,14,5,1,0,0,188.20481927710844,1952.625,1.0825903217643806,76,348.6,132.8,348.6,0.3611111111111111,15983.333333333334
451,2,92,vicuna-13b-v1.2,18070,2.0,1.5,148.34474092587334,51,31,12,5,3,3,2,250.97222222222223,2581.428571428572,1.0679136648088905,105,265.6,415.00000000000006,215.8,0.4819277108433735,14149.999999999998
452,1,92,vicuna-13b-v1.2,7379,1.5,1.25,109.2388352875132,25,15,11,4,1,0,0,184.475,2459.6666666666665,1.0582127382779425,49,199.2,946.2,199.2,0.5,5533.333333333333
452,2,92,gpt-3.5-turbo,8498,1.5,1.75,90.45901504100766,24,13,6,2,0,0,0,212.45,2832.6666666666665,1.3294581129224738,46,249.00000000000003,215.8,481.4,0.525,6200.0
453,1,100,alpaca-13b,14095,2.0,1.5,172.68096376792528,51,31,20,13,5,3,1,171.890243902439,2349.1666666666665,1.1794377790854638,95,232.40000000000003,132.8,232.40000000000003,0.4153846153846154,13033.333333333334
453,2,100,gpt-4,14963,1.0,1.5,136.63739094676566,48,30,21,7,4,1,0,230.2,2493.833333333333,1.206736142582449,91,99.6,498.00000000000006,597.6,0.5,12166.666666666666
454,1,100,gpt-3.5-turbo,13768,2.0,1.0,127.155161358678,48,33,13,4,3,1,1,165.87951807228916,1966.857142857143,1.4356036905686091,84,249.00000000000003,132.8,132.8,0.509090909090909,7466.666666666666
454,2,100,claude-v1,9645,1.0,2.0,176.37208183063194,39,23,14,5,1,0,0,175.36363636363637,1929.0,0.6899403903550955,74,199.2,232.40000000000003,182.6,0.5662650602409639,11983.333333333334
455,1,100,gpt-3.5-turbo,11899,2.0,1.5,127.155161358678,55,36,20,13,3,2,1,143.36144578313252,1699.857142857143,0.851176848609153,81,182.6,249.00000000000003,182.6,0.5783132530120482,10366.666666666666
455,2,100,claude-v1,10032,1.0,1.5,176.37208183063194,38,21,8,6,2,2,1,182.4,2006.4,1.0460470819134433,61,116.20000000000002,962.8,116.20000000000002,0.4909090909090909,7916.666666666667
456,1,100,claude-v1,9100,1.0,1.75,176.37208183063194,37,23,16,6,4,2,2,165.45454545454547,1820.0,0.9488664718313732,70,166.0,315.40000000000003,166.0,0.4727272727272727,7233.333333333333
456,2,100,gpt-4,7698,2.0,1.25,136.6374052844767,31,24,14,9,5,3,0,118.43076923076924,1283.0,0.6441512609719688,63,265.6,99.6,265.6,0.6,6516.666666666666
457,1,92,claude-v1,12656,2.0,1.25,184.74166885997693,51,33,19,9,4,2,1,183.42028985507247,2109.333333333333,0.9238156516005304,91,232.40000000000003,498.00000000000006,398.4,0.4347826086956521,10533.333333333332
457,2,92,gpt-3.5-turbo,12837,1.0,1.75,125.40418524416702,44,30,18,8,4,1,1,154.66265060240963,1604.625,0.7586501225872566,78,166.0,199.2,365.2000000000001,0.5783132530120482,9983.333333333332
458,1,98,claude-v1,8711,2.0,1.75,186.61258690227987,40,22,8,1,0,0,0,147.64406779661016,1742.2,1.3523444704036225,62,99.6,232.40000000000003,232.40000000000003,0.4523809523809524,5183.333333333334
458,2,98,alpaca-13b,6582,1.0,1.25,91.15909303165972,25,14,8,4,2,1,1,156.71428571428572,2194.0,0.6018267129136752,47,116.20000000000002,232.40000000000003,132.8,0.4915254237288136,7699.999999999999
459,1,98,gpt-4,11202,1.0,1.25,135.79874998726882,40,24,12,9,6,4,1,172.33846153846153,2240.4,1.0242574959068655,75,249.00000000000003,166.0,249.00000000000003,0.3898305084745763,11216.66666666667
459,2,98,claude-v1,13631,2.0,1.75,186.61258690227987,45,28,14,5,2,1,0,231.0338983050848,2726.2,1.2163866795671123,96,99.6,182.6,132.8,0.4923076923076923,9516.666666666666
460,1,92,gpt-3.5-turbo,17044,1.0,1.5,125.40418524416702,62,39,25,9,4,2,1,205.34939759036143,2130.5,1.0072783897621875,111,166.0,166.0,332.0,0.5060240963855421,15083.333333333332
460,2,92,vicuna-13b-v1.2,19658,2.0,1.5,148.34474092587334,59,35,21,14,8,5,4,273.02777777777777,2808.285714285714,1.3623686412677931,123,182.6,149.4,182.6,0.4444444444444444,17233.33333333333
461,1,100,alpaca-13b,9755,2.0,1.75,172.68096376792528,42,29,20,7,2,0,0,118.96341463414636,1625.8333333333333,0.7867213173088143,74,99.6,381.8,99.6,0.6585365853658537,8300.0
461,2,100,claude-v1,8819,1.0,1.25,176.371947853826,33,22,10,5,4,1,1,160.34545454545454,1763.8,0.9195663093495472,69,99.6,166.0,99.6,0.4909090909090909,7250.000000000001
462,1,88,gpt-3.5-turbo,10861,2.0,1.25,152.40955441242113,48,31,16,7,3,3,3,119.35164835164836,1551.571428571429,0.8900806208255796,78,182.6,149.4,332.0,0.4428571428571428,10633.333333333332
462,2,88,vicuna-13b-v1.2,12480,1.0,1.75,126.1954256259196,49,31,12,5,2,1,1,178.28571428571428,2080.0,0.7907711789208128,85,99.6,166.0,99.6,0.6043956043956044,9333.333333333334
463,1,158,gpt-3.5-turbo,13285,2.0,1.0,125.51320200337796,50,28,17,8,4,3,2,164.01234567901236,1660.625,0.9401160450387328,88,116.20000000000002,365.2000000000001,116.20000000000002,0.5882352941176471,14300.0
463,2,158,alpaca-13b,16257,1.0,2.0,138.09870785800013,47,27,15,4,1,1,1,239.0735294117647,2322.428571428572,0.9322518026075992,120,149.4,149.4,348.6,0.5802469135802469,11316.666666666666
464,1,96,alpaca-13b,16909,1.0,1.25,126.81970248602738,50,30,17,9,3,2,2,272.7258064516129,2818.1666666666665,1.2858341413859191,120,282.20000000000005,116.20000000000002,398.4,0.3709677419354839,14966.666666666666
464,2,96,llama-13b,12431,2.0,1.75,134.25151670433115,38,24,12,5,3,1,0,226.01818181818183,2486.2,1.2368769815597724,89,99.6,730.4000000000001,99.6,0.5272727272727272,10333.333333333334
465,1,95,llama-13b,5391,1.0,1.5,139.92003148794174,21,16,9,5,2,2,0,158.55882352941177,1347.75,0.7813344367381251,40,182.6,199.2,182.6,0.5882352941176471,3900.000000000001
465,2,95,gpt-3.5-turbo,6159,2.0,1.5,172.07333434966858,26,15,13,7,2,1,1,131.04255319148936,1539.75,0.7809192230369968,46,166.0,365.2000000000001,166.0,0.5106382978723404,5116.666666666666
466,1,100,gpt-3.5-turbo,26017,2.0,1.75,127.155161358678,60,39,29,20,7,5,3,313.4578313253012,3716.714285714286,2.712819670069982,80,166.0,149.4,315.40000000000003,0.2363636363636363,17716.666666666668
466,2,100,claude-v1,19457,1.0,1.25,176.37208183063194,41,24,14,8,5,1,0,353.76363636363635,3891.4,1.3918268714503983,66,149.4,132.8,265.6,0.5060240963855421,24283.33333333334
467,1,98,llama-13b,17668,1.0,1.75,135.44354584254324,33,16,9,8,4,2,2,519.6470588235294,5889.333333333333,1.3534970205298986,63,149.4,796.8000000000001,946.2,0.12,34500.00000000001
467,2,98,gpt-3.5-turbo,37852,2.0,1.25,166.47042290137324,73,34,18,6,4,2,1,504.6933333333333,6308.666666666667,5.846941123998177,155,249.00000000000003,547.8000000000001,149.4,0.1470588235294117,16500.0
468,1,92,gpt-3.5-turbo,33877,1.0,1.25,125.40418524416702,64,42,23,11,9,6,2,408.1566265060241,4234.625,2.3477954247751054,136,132.8,448.2000000000001,132.8,0.375,32283.33333333333
468,2,92,vicuna-13b-v1.2,35243,2.0,1.75,148.34474092587334,59,32,12,9,3,2,2,489.4861111111111,5034.714285714285,2.082815787983382,121,215.8,166.0,99.6,0.4216867469879518,24300.0
469,1,98,gpt-3.5-turbo,19392,2.0,1.75,166.47042290137324,46,24,15,7,5,4,3,258.56,3232.0,2.8089590986138275,69,166.0,431.6,166.0,0.275,15983.333333333334
469,2,98,alpaca-13b,17356,1.0,1.25,112.62211922125424,33,13,9,5,0,0,0,433.9,5785.333333333333,1.3295955562778423,52,99.6,182.6,315.40000000000003,0.36,17833.333333333336
470,1,92,gpt-3.5-turbo,24710,1.0,1.75,125.40416362351344,56,38,24,15,7,6,4,297.710843373494,3088.75,1.8036887445519203,105,232.40000000000003,182.6,149.4,0.2463768115942029,21450.000000000004
470,2,92,claude-v1,24491,2.0,1.25,184.74166885997693,62,38,21,13,10,7,4,354.94202898550725,4081.8333333333335,1.447386472874075,100,182.6,132.8,182.6,0.4939759036144578,19850.0
471,1,92,claude-v1,27005,2.0,1.0,312.79447084094863,50,30,19,9,6,6,6,284.2631578947368,3375.625,4.224760689511816,83,265.6,962.8,1228.4,0.125,27266.66666666667
471,2,92,vicuna-13b-v1.2,30638,1.0,2.0,109.2388231207151,65,34,17,9,3,2,2,765.95,10212.666666666666,1.689476722597997,145,99.6,431.6,215.8,0.631578947368421,18366.666666666664
472,1,100,gpt-3.5-turbo,19864,2.0,1.75,127.155161358678,40,20,8,4,3,2,1,239.32530120481928,2837.714285714286,2.0712399556547685,97,215.8,365.2000000000001,199.2,0.2181818181818181,16716.666666666664
472,2,100,claude-v1,19241,1.0,1.25,176.37208183063194,45,23,15,9,5,2,2,349.8363636363636,3848.2,1.3763756403133636,75,99.6,166.0,166.0,0.5783132530120482,17266.666666666664
473,1,100,claude-v1,8184,1.5,1.25,176.37208183063194,24,18,11,6,4,3,3,148.8,1636.8,0.8533541984030723,43,116.20000000000002,630.8000000000001,116.20000000000002,0.5636363636363636,6916.666666666667
473,2,100,alpaca-13b,32679,1.5,1.75,172.68096376792528,74,49,27,18,7,4,4,398.5243902439024,5446.5,2.635496250982547,123,99.6,132.8,315.40000000000003,0.2317073170731707,30150.000000000004
474,1,100,claude-v1,14323,1.5,1.25,176.37208183063194,31,22,12,9,6,6,6,260.41818181818184,2864.6,1.15512141751042,62,315.40000000000003,132.8,199.2,0.6097560975609756,10716.666666666666
474,2,100,alpaca-13b,12183,1.5,1.75,172.68096376792528,33,25,20,13,9,7,5,148.5731707317073,2030.5,1.2703340908045735,40,99.6,215.8,315.40000000000003,0.4545454545454545,11933.333333333334
475,1,100,claude-v1,8803,1.5,1.25,176.37208183063194,23,16,11,8,4,3,2,160.05454545454546,1760.6,0.7099444137641715,43,99.6,132.8,99.6,0.6829268292682927,6666.666666666666
475,2,100,alpaca-13b,7822,1.5,1.75,172.68096376792528,18,15,9,7,4,4,3,95.39024390243902,1303.6666666666667,0.8156080816115384,34,99.6,182.6,265.6,0.6727272727272727,7600.0
476,1,92,gpt-3.5-turbo,14413,1.0,1.5,90.45901504100766,36,24,14,5,4,3,0,360.325,4804.333333333333,1.950561031661172,53,149.4,232.40000000000003,132.8,0.5384615384615384,8183.333333333332
476,2,92,gpt-4,10367,2.0,1.5,123.3931703424314,24,18,9,6,2,1,1,265.8205128205128,2591.75,1.4867179099779684,37,116.20000000000002,116.20000000000002,232.40000000000003,0.3,12800.000000000002
477,1,95,llama-13b,9989,1.0,1.5,139.92003148794174,20,17,14,11,10,7,6,293.79411764705884,2497.25,1.4477369112552645,47,199.2,166.0,199.2,0.3235294117647059,8683.333333333334
477,2,95,gpt-3.5-turbo,13956,2.0,1.5,172.07333434966858,38,28,20,15,11,8,7,296.93617021276594,3489.0,1.769525682205606,76,166.0,514.6,83.0,0.5319148936170213,11716.666666666666
478,1,92,gpt-3.5-turbo,10065,1.0,1.75,125.40416362351344,19,14,12,8,6,6,5,121.26506024096386,1258.125,0.7346874631288984,48,265.6,232.40000000000003,498.00000000000006,0.5507246376811594,11850.0
478,2,92,claude-v1,13888,2.0,1.25,184.74166885997693,38,26,17,11,7,6,6,201.2753623188406,2314.6666666666665,0.8207628653495225,53,99.6,182.6,166.0,0.7349397590361446,8583.333333333332
479,1,102,gpt-4,14909,1.5,1.0,130.4684725914849,35,19,10,5,3,0,0,392.3421052631579,3727.25,2.0883694730499887,46,99.6,149.4,332.0,0.4210526315789473,13083.333333333332
479,2,102,vicuna-13b-v1.2,13489,1.5,2.0,171.8923620871501,42,24,16,13,8,4,4,172.93589743589743,1927.0,0.8985113683438352,68,116.20000000000002,166.0,365.2000000000001,0.6282051282051282,10800.0
480,1,158,gpt-3.5-turbo,32774,2.0,1.75,125.51320200337796,63,40,21,13,8,5,3,404.61728395061726,4096.75,1.879413211457308,120,215.8,265.6,149.4,0.5185185185185185,24333.333333333336
480,2,158,alpaca-13b,23461,1.0,1.25,138.09870785800013,55,35,24,13,10,7,2,345.0147058823529,3351.5714285714284,1.6602229983179309,76,132.8,149.4,182.6,0.3529411764705882,21233.33333333334
481,1,86,alpaca-13b,27214,1.5,1.25,130.4479998461902,57,17,1,0,0,0,0,412.3333333333333,4535.666666666667,1.505921434186598,140,116.20000000000002,265.6,99.6,0.53125,39133.333333333336
481,2,86,llama-13b,42934,1.5,1.75,224.6988650697822,56,20,8,6,4,3,2,447.2291666666667,5366.75,3.290300532092876,205,99.6,182.6,282.20000000000005,0.2272727272727272,24433.33333333333
482,1,100,alpaca-13b,31217,2.0,1.75,172.68096376792528,60,19,7,3,1,1,1,380.6951219512195,5202.833333333333,2.2827553495805453,144,249.00000000000003,896.4000000000001,481.4,0.2470588235294117,27366.666666666675
482,2,100,vicuna-13b-v1.2,31229,1.0,1.25,152.01752782992844,52,15,4,3,1,0,0,367.4,5204.833333333333,2.518556639491232,222,813.4000000000001,1278.2,182.6,0.2439024390243902,28316.66666666666
483,1,92,vicuna-13b-v1.2,34855,2.0,1.25,148.34472853916668,67,21,10,5,3,2,1,484.09722222222223,4979.285714285715,2.415574269579252,184,149.4,1527.2,1776.2,0.4722222222222222,31133.33333333334
483,2,92,alpaca-13b,19800,1.0,1.75,126.1819701762888,43,21,6,1,0,0,0,304.61538461538464,3300.0,1.5530001975555705,132,498.00000000000006,232.40000000000003,730.4000000000001,0.3538461538461538,17266.666666666668
484,1,100,claude-v1,13987,1.0,1.5,176.37208183063194,33,22,12,7,4,2,0,254.3090909090909,2797.4,1.4584390485170786,73,298.8,398.4,298.8,0.3818181818181818,12050.0
484,2,100,gpt-4,14800,2.0,1.5,136.6374052844767,45,19,5,3,1,1,1,227.69230769230768,2466.6666666666665,1.2384305874753363,91,199.2,182.6,564.4000000000001,0.5076923076923077,13083.333333333334
485,1,86,alpaca-13b,18707,1.5,1.25,130.4479998461902,52,24,11,3,3,1,1,283.43939393939394,3117.833333333333,1.0351757282769416,121,166.0,381.8,166.0,0.5416666666666666,19033.33333333333
485,2,86,llama-13b,20869,1.5,1.75,224.6988650697822,70,30,14,7,3,2,2,217.38541666666663,2608.625,1.599321791685988,115,116.20000000000002,398.4,116.20000000000002,0.3181818181818182,16850.0
486,1,95,llama-13b,15845,1.0,1.25,139.92003148794174,42,19,10,4,3,2,1,466.02941176470586,3961.25,2.0090380076345533,95,166.0,581.0,166.0,0.2765957446808511,14250.000000000002
486,2,95,gpt-3.5-turbo,16391,2.0,1.75,172.07333434966858,36,20,12,4,4,2,2,348.74468085106383,4097.75,2.3755987298413297,77,215.8,298.8,132.8,0.4705882352941176,14016.66666666667
487,1,98,claude-v1,20061,2.0,1.75,232.9629578390013,56,26,12,6,4,1,1,267.48,2865.8571428571427,3.0987922933669934,107,315.40000000000003,215.8,531.2,0.4117647058823529,9600.000000000002
487,2,98,llama-13b,11927,1.0,1.25,135.4435255806893,32,12,6,2,2,1,0,350.79411764705884,3975.6666666666665,0.8205560519496654,77,99.6,232.40000000000003,99.6,0.4133333333333333,17866.666666666664
488,1,100,gpt-3.5-turbo,16261,2.0,2.0,127.155161358678,47,22,10,6,2,0,0,195.9156626506024,2323.0,1.6955513954340613,89,182.6,564.4000000000001,182.6,0.4545454545454545,10833.333333333332
488,2,100,claude-v1,12814,1.0,1.0,176.37208183063194,42,22,10,1,1,1,1,232.98181818181817,2562.8,0.916629980509092,75,166.0,431.6,166.0,0.5301204819277109,13749.999999999998
489,1,92,gpt-3.5-turbo,25237,1.0,1.75,125.40418524416702,62,37,15,7,1,0,0,304.06024096385545,3154.625,1.4914741095064732,132,149.4,348.6,149.4,0.4939759036144578,23200.0
489,2,92,vicuna-13b-v1.2,25871,2.0,1.25,148.34474092587334,68,34,13,7,3,3,3,359.31944444444446,3695.857142857143,1.7929514252843155,168,464.80000000000007,232.40000000000003,697.2,0.375,22683.33333333333
490,1,92,gpt-3.5-turbo,31476,1.0,1.75,125.40416362351344,61,17,9,5,5,3,2,379.2289156626506,3934.5,2.297568066512192,207,149.4,415.00000000000006,149.4,0.3333333333333333,20333.33333333333
490,2,92,claude-v1,22571,2.0,1.25,184.74166885997693,51,15,8,3,0,0,0,327.1159420289855,3761.8333333333335,1.3339169523188417,134,282.20000000000005,747.0000000000001,282.20000000000005,0.3975903614457831,28300.0
491,1,100,alpaca-13b,20123,2.0,1.75,172.68096376792528,57,33,18,7,2,1,1,245.40243902439025,3353.833333333333,2.098246155237661,131,99.6,547.8000000000001,99.6,0.4727272727272727,10933.333333333334
491,2,100,claude-v1,12311,1.0,1.25,176.371947853826,38,20,7,6,2,1,1,223.83636363636364,2462.2,0.9928576255652296,64,498.00000000000006,348.6,149.4,0.4634146341463415,17583.333333333332
492,1,88,gpt-3.5-turbo,24520,2.0,1.5,152.40955441242113,61,23,12,3,1,0,0,269.45054945054943,3502.8571428571427,1.553662604738648,119,398.4,215.8,215.8,0.5274725274725275,21333.333333333336
492,2,88,vicuna-13b-v1.2,21411,1.0,1.5,126.1954256259196,48,15,6,2,2,1,1,305.87142857142857,3568.5,1.7546741711165164,128,381.8,99.6,381.8,0.3142857142857143,19266.666666666668
493,1,92,vicuna-13b-v1.2,13787,2.0,1.0,109.2388352875132,32,12,4,0,0,0,0,344.675,4595.666666666667,0.7602590108511843,96,99.6,315.40000000000003,99.6,0.4210526315789473,37016.66666666667
493,2,92,claude-v1,40271,1.0,2.0,312.79447084094863,75,41,21,10,6,5,5,423.9052631578948,5033.875,6.300142111732284,193,215.8,166.0,116.20000000000002,0.375,11866.666666666664
494,1,92,gpt-3.5-turbo,21802,1.0,1.75,125.40416362351344,50,21,13,7,3,2,1,262.67469879518075,2725.25,1.2884700453881257,120,116.20000000000002,215.8,116.20000000000002,0.4457831325301205,19683.333333333336
494,2,92,claude-v1,14483,2.0,1.25,184.74166885997693,51,28,12,8,3,2,0,209.8985507246377,2413.833333333333,1.0571762075008282,101,182.6,166.0,182.6,0.3768115942028985,12433.333333333334
495,1,158,gpt-3.5-turbo,29161,2.0,1.5,125.51320200337796,66,32,11,5,2,2,1,360.0123456790124,3645.125,1.672227029331377,177,348.6,979.4,1328.0,0.5185185185185185,25616.666666666664
495,2,158,alpaca-13b,21296,1.0,1.5,138.09870785800013,55,26,10,8,4,1,1,313.1764705882353,3042.285714285714,1.5070162811550512,126,348.6,879.8000000000001,348.6,0.3970588235294117,18416.666666666668
497,1,98,gpt-4,28553,1.0,1.25,135.79874998726882,45,11,6,3,1,1,1,439.2769230769231,5710.6,2.6107502482260965,106,182.6,232.40000000000003,415.00000000000006,0.1864406779661017,19250.0
497,2,98,claude-v1,22219,2.0,1.75,186.61258690227987,37,18,5,3,3,1,1,376.59322033898303,4443.8,1.982752228985524,107,481.4,232.40000000000003,481.4,0.1538461538461538,26216.666666666668
498,1,98,llama-13b,13993,1.0,1.0,135.4435255806893,27,10,3,2,1,0,0,411.55882352941177,4664.333333333333,0.9626931193872448,62,680.6,348.6,680.6,0.44,36783.333333333336
498,2,98,claude-v1,40494,2.0,2.0,232.9629578390013,50,17,9,5,3,1,0,539.92,5784.857142857143,6.255046863446639,141,99.6,381.8,99.6,0.1470588235294117,12633.333333333336
499,1,92,vicuna-13b-v1.2,41024,2.0,1.75,148.34472853916668,71,36,20,10,8,5,4,569.7777777777778,5860.571428571428,3.2176909143696824,177,99.6,581.0,680.6,0.1538461538461538,40366.66666666666
499,2,92,alpaca-13b,42755,1.0,1.25,126.1819701762888,66,22,13,7,5,4,4,657.7692307692307,7125.833333333333,2.963072095706812,164,315.40000000000003,332.0,381.8,0.3194444444444444,36033.33333333332
500,1,98,llama-13b,12797,1.0,1.25,135.44354584254324,28,13,6,3,1,1,0,376.38235294117646,4265.666666666667,0.9803430706203936,74,116.20000000000002,581.0,116.20000000000002,0.2,30416.666666666664
500,2,98,gpt-3.5-turbo,32662,2.0,1.75,166.47042290137324,62,29,13,5,4,0,0,435.4933333333333,5443.666666666667,5.045249682765203,146,531.2,149.4,348.6,0.2058823529411764,11166.666666666666
501,1,100,llama-13b,35505,1.0,1.75,213.882287456072,63,22,15,11,8,7,6,377.7127659574468,5072.142857142857,4.393359140018829,87,232.40000000000003,1128.8000000000002,215.8,0.1428571428571428,22233.33333333333
501,2,100,alpaca-13b,24943,2.0,1.25,130.20372926117852,51,31,16,10,6,3,3,509.0408163265306,6235.75,1.577248389075461,136,99.6,1909.0,199.2,0.2978723404255319,32083.333333333336
502,1,100,alpaca-13b,19465,2.0,1.25,172.68096376792528,47,19,10,6,2,1,1,237.3780487804878,3244.1666666666665,1.628787255757258,94,132.8,249.00000000000003,381.8,0.2769230769230769,17250.0
502,2,100,gpt-4,18951,1.0,1.75,136.63739094676566,50,28,21,16,10,8,6,291.55384615384617,3158.5,1.528360398187529,79,929.6,166.0,929.6,0.3414634146341463,17633.333333333336
504,1,158,gpt-3.5-turbo,33202,2.0,1.75,125.51320200337796,71,35,14,7,5,3,2,409.9012345679012,4150.25,1.903956717117396,142,1029.2,365.2000000000001,863.2,0.4074074074074074,28366.666666666668
